RowNumber|Name|ManufacturerName|ModelNumber|ModelName|EntryID|Cat|IsMatched|CatDesc|Record
23104|Bed - Electric - Bed No.7 - Acute 4|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23105|Bed - Electric - Bed No.19 - Aged 4|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23106|Bed - Electric - Bed No.8 Acute 5|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23107|Bed - Electric - Bed No.12|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23108|Bed - Electric|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23109|Bed - Electric - Bed No.10 Acute 6|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23110|Bed - Electric - Bed No.27 - Aged 12|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23111|Bed - Electric - Bed No.2|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23112|Bed - Electric - Bed No.25 - Aged 10|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23113|Bed|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23114|Bed - Electric - Bed No.33 Aged 11|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23115|Bed - Electric - Bed No.30 - Aged 15|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23116|Bed - Electric - Bed No.14 - Acute 10A|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23117|Bed - Electric - Bed No.11 - Acute 8|MEDICRAFT HILLROM|FE5000||3000221|4|Y|4 Modelnum matched|1
23118|BED, ELECTRIC|MEDICRAFT HILLROM|FE-ET5000||||N||1
23119|BED, ELECTRIC|MEDICRAFT HILLROM|FET5000||||N||1
23120|BED, ELECTRIC|MEDICRAFT HILLROM|HLE8000||||N||1
23121|Electric Bed HLE 8000|MEDICRAFT HILLROM|HLE8000||||N||1
23122|Bed - Electric|MEDICRAFT HILLROM|HLE8000||||N||1
23123|Bed Electric|MEDICRAFT HILLROM|HLE8000||||N||1
23124|BED ELECTRIC|MEDICRAFT HILLROM|MC700||3000541|4|Y|4 Modelnum matched|1
23125|BED, ELECTRIC|MEDICRAFT HILLROM|MC700||3000541|3|Y|3 Name ModelNum matched|1
23126|BED, ELECTRIC|MEDICRAFT HILLROM|P1170D||||N||1
23127|BED, DELIVERY|MEDICRAFT HILLROM|P3700||||N||1
23128|BED ELECTRIC|MEDICRAFT HILLROM|P3700||||N||1
23129|BED, ELECTRIC|MEDICRAFT HILLROM|T-E5000||||N||1
23130|BED, ELECTRIC|MEDICRAFT HILLROM|TRI FLEX II||||N||1
23131|SPIROMETER|MEDICRO OY, FINLAND|SPIRO PERFECT||||N||1
23132|WOUND THERAPY |Medigroup|185||||N||1
23133|ULTRASONIC ASPIRATOR|Medigroup|185||||N||1
23134|Light Source, Fibreoptic|MEDIGROUP Inc|LS-222||||N||1
23135||Medilab|NANOX2||||N||1
23136|VIEWING BOX|MEDILIGHT|MEDILITE||||N||1
23137|X-RAY VIEWER|MEDILITE|MARK 2||||N||1
23138|MWME00089 - XRAY LIGHT BOX|MEDILITE|X-RAY LIGHT BOX||||N||1
23139|INFUSION PUMP, MULTITHERAPY, SYRINGE|MEDIMA|S300||||N||1
23140|Infusion Pump, Syringe|Medima Sp. Z o.o.|30020021||||N||1
23141|DOCKING STATION|MEDIMAGING INTEGRATE|901104||||N||1
23142|FUNDUS CAMERA|MEDIMAGING INTEGRATE|RETINAVUE||||N||1
23143|ANALYSER, HAEMOGLOBIN|MEDIPAC|HB201+||||N||1
23144|Incubators|Medipath|Incubator, CO2||||N||1
23145|BED, TREATMENT|MEDIPLINTH|260KG||||N||1
23146|Bed, Examination|Medi-Plinth|ALTITUDE||||N||1
23147|Bed, Examination|Medi-Plinth|Unknown||||N||1
23148|Respiratory apnoea monitoring system|MEDIPLUS|BREATHGUARD||||N||1
23149|Suction unit, transportable|Mediquip Pty Ltd|7E-D||||N||1
23150|SYRINGE DRIVER|MEDIS|D.SLT||||N||1
23151|SYRINGE DRIVER|MEDIS|GENERIC||||N||1
23152|SYRINGE DRIVER|MEDIS|INFUSA||||N||1
23153|SYRINGE DRIVER|MEDIS|INFUSA T||||N||1
23154|Ultrasonic Cleaner|MEDISAFE|15L||||N||1
23155|Ultrasonic Cleaner|MEDISAFE|MED11150||||N||1
23156|SONIC IRRIGATION CLEANER|MEDISAFE|PCF||||N||1
23157|ULTRASONIC CLEANING SYSTEM|MEDISAFE|SI DIGITAL PCT SYSTEM||||N||1
23158|ULTRASONIC CLEANER|MEDISAFE UK Ltd|reliance digital2.5l||||N||1
23159|BED (AIR)|MEDISCUS|MAB MK5A||||N||1
23160|BED (AIR)|MEDISCUS|MABMK5A||||N||1
23161|BED (AIR)|MEDISCUS|MK5A/M||||N||1
23162|GLUCOMETER|MEDISENSE|OPTIUM||||N||1
23163|GLUCOMETER|MEDISENSE|OPTIUM XCEED||||N||1
23164|FLOWMETER, Air|Medishield|AIR||||N||1
23165|MEDICAL GAS ALARM PANEL|Medishield|HZD 4045||||N||1
23166|LUNG FUNCTION, ANALYSER|MEDISHIELD|MEDISHIELD||||N||1
23167|RESPIROMETER GUAGE|MEDISHIELD|NONE||||N||1
23168|RESUSCITATION UNIT, Neonatal|Medishield|OLD CIG||||N||1
23169|Diagnostic spirometer|MEDISHIELD|RM121||||N||1
23170|Analyser, Gas, Nitric Oxide|Medisoft|FeNO+||||N||1
23171|Pulmonary function analyser, adult|Medisoft|Hypair||||N||1
23172|TROLLEY|MEDISOFT|TROLLEY CLASSIC||||N||1
23173||MEDISOFT GROUP|MS FE-00-01||||N||1
23174||Medison|SA5500||||N||1
23175|ULTRASOUND|MEDISON|SONAOCE X6||||N||1
23176||Medison|Sonoace X4||||N||1
23177||MEDISON|SONOACE X6||||N||1
23178|SCANNER, ULTRASOUND|MEDISON|SONOACE X6||||N||1
23179|ULTRASOUND|Medison|SONOACE X6||||N||1
23180|SCANNER, ULTRASOUND|MEDISON|SONOACE X8||||N||1
23181|ULTRASOUND|MEDISON|TUS-A500||||N||1
23182|SCANNING SYSTEMS, ULTRASONIC, GENERAL-PURPOSE|MEDISON CO|ACCUVIX V20||||N||1
23183|SCANNING SYSTEMS, ULTRASONIC, GENERAL-PURPOSE|MEDISON CO|ACCUVIX V20 PREST.|ACCUVIX V20 PRESTIGE|||N||1
23184|SCANNING SYSTEMS, ULTRASONIC, GENERAL-PURPOSE|MEDISON CO|SA-600||||N||1
23185|SCANNING SYSTEMS, ULTRASONIC, GENERAL-PURPOSE|MEDISON CO|SAX8LV-EXP|SONACE X8|||N||1
23186|Transducer, Ultrasonic|Medison Company Ltd|3D-48ET||||N||1
23187|Transducer, Ultrasonic|Medison Company Ltd|3D5-9EK||||N||1
23188|Transducer, Ultrasonic|Medison Company Ltd|C2-6IC||||N||1
23189|Transducer, Ultrasonic|Medison Company Ltd|C3-7EP||||N||1
23190|Transducer, Ultrasonic|Medison Company Ltd|PB-3DV4-8-AO||||N||1
23191|Transducer, Ultrasonic|Medison Company Ltd|PB-3DV5-0-AO||||N||1
23192|Imaging Unit, Ultrasonic|Medison Company Ltd|SA-X6-EXP||||N||1
23193|DISINFECTANT PROBE UNIT|MEDISOUND|ANTI GERMIX E1||||N||1
23194|DISINFECTANT PROBE UNIT|MEDISOUND|AS1-V2||||N||1
23195|DISINFECTANT PROBE UNIT|MEDISOUND|GERMITEC||||N||1
23196||MediStim|EZ-TENS||||N||1
23197|ULTRASOUND|MEDISTIM|MiraQ||||N||1
23198|MONITOR (BLOOD FLOW)|MEDI-STIM|BF2004||||N||1
23199|ULTRASOUND SYSTEM, IMAGING, CARDIOVASCULAR|MEDI-STIM|MQU12011|MIRAQ|||N||1
23200|SCANNING SYSTEMS, ULTRASONIC, GENERAL-PURPOSE|MEDI-STIM|VQ4122|VERI Q|||N||1
23201||MEDISTIM ASA|MIRAQ||||N||1
23202|Pressure Alleviation Pad, Air, Alternating Contact, Control Unit|MEDISTORE|3000||||N||1
23203|Pressure Alleviation Pad, Air, Alternating Contact, Control Unit|MEDISTORE|Premium 5||||N||1
23204|Pressure Alleviation Pad, Air, Alternating Contact, Control Unit|MEDISTORE|Pro Cair 9000||||N||1
23205|Pressure Alleviation Pad, Air, Alternating Contact, Control Unit|MEDISTORE|PROCAIR||||N||1
23206|Pressure Alleviation Pad, Air, Alternating Contact, Control Unit|MEDISTORE|PROCAIR 1000||||N||1
23207|Pressure Alleviation Pad, Air, Alternating Contact, Control Unit|MEDISTORE|PROCAIR 3000||||N||1
23208|Pressure Alleviation Pad, Air, Alternating Contact, Control Unit|MEDISTORE|PROCAIR 5000||||N||1
23209|PUMP, AIR, THERAPY, INTERMITTENT PRESS|MEDISTORE|PROCAIR 5000||||N||1
23210|Pressure Alleviation Pad, Air, Alternating Contact, Control Unit|MEDISTORE|ProCair 8000||||N||1
23211|PUMP, AIR, THERAPY, INTERMITTENT PRESS|MEDISTORE|ProCair 8000||||N||1
23212|Pressure Alleviation Pad, Air, Alternating Contact, Control Unit|MEDISTORE|ProCair DIGITAL||||N||1
23213|Mattress, Alternating Pressure|Medistore|PROCARE 5000||||N||1
23214|ALTERNATING-PRESSURE MATTRESS SYSTEM|MEDISTORE AUSTRALIA|PROCAIR 3000||||N||1
23215|PUMP AIR MATRESS|MEDISTORE AUSTRALIA|PROCAIR5000||||N||1
23216|Tissue Embedding Equipment|Medite|Embedding Centre, Medite Tes Valida K||||N||1
23217|Analysers|Medite|Medite Automated Cover Slipper||||N||1
23218|Tissue Embedding Equipment|Medite|Medite TES Valida||||N||1
23219|Slide Stainers|Medite|Medite TES Valida||||N||1
23220|Slide Stainers|Medite|Programmable Slide Stainer TST44||||N||1
23221|Slide Stainers|Medite |Universal Slide Staining Machine Medite TST 44.200||||N||1
23222|SPHYGMOMANOMETER, 24 HOUR, MONITOR|Meditech|ABPM-05||||N||1
23223|MONITOR, Ambulatory, PH|MEDITECH|ABPM-05||||N||1
23224|TEMPORARY PACEMAKER|MEDITRONIC INC|5348||||N||1
23225|BB71115 - TEMPORARY PACEMAKER|MEDITRONIC INC|5348||||N||1
23226|BB71116 - TEMPORARY PACEMAKER|MEDITRONIC INC|5348||||N||1
23227|STIMULATOR, NEUROMUSCULAR|MEDITRONIC INC|COMTENS||||N||1
23228|TENS Machine|MEDITRONIC INC|COMTENS||||N||1
23229|STIMULATOR, NEUROMUSCULAR|MEDITRONIC INC|DYNEX III||||N||1
23230|THERMOMETER|MEDITRONIC INC|GENIUS 3||||N||1
23231|BATTERY PACK, BLADDER SCANNER|MEDITWATCH LTD|PA-00250||||N||1
23232|WARMER UNITS, PATIENT|MEDIVANCE|2000-03|ARCTIC SUN|||N||1
23233|CONTROLLERS, TEMPERATURE|MEDIVANCE|5000|||4|N|4 Modelnum matched|1
23234|WARMER UNITS, PATIENT|MEDIVANCE|5000-01-03|ARCTIC SUN|||N||1
23235||MEDIVANCE|5000-01-03||||N||1
23236|WARMER/COOLER, PATIENT|MEDIVANCE INSTRUMENT|ARTIC SUN 5000||||N||1
23237|PROCESSOR, FILM|MEDIVANCE INSTRUMENT|INTRA-X||||N||1
23238|X-RAY UNIT, DEVELOPER|MEDIVANCE INSTRUMENT|INTRA-X||||N||1
23239|Warmer/Cooler, Patient, Fluid|Medivance Instruments Pty Ltd|5000||2000155|3|Y|3 Name ModelNum matched|1
23240|Temperature Management System|MEDIVANCE INSTS. P/L|5000|||4|N|4 Modelnum matched|1
23241|Temperature Management System|MEDIVANCE INSTS. P/L|5000-01-03||||N||1
23242|ENDOSCOPE, FLUSHING UNIT|MEDIVATOR|ECA 100G||||N||1
23243|ACCESSORY, CLEANING, FOR ENDOSCOPE|MEDIVATOR|ECA-100G||||N||1
23244|PUMP, ENDOSCOPIC FLUSHING|MEDIVATORS|ECA-100G||||N||1
23245|PUMP, WATER, ENDOSCOPIC|MEDIVATORS|ECA-100G||||N||1
23246|PUMP, FLUSHING|MEDIVATORS|ECA-100G||||N||1
23247|Disinfecting Unit, Liquid, Endoscope|Medivators|ECA-100G||||N||1
23248|FLUSHING AID, ENDOSCOPE|MEDIVATORS|ECA-100G||||N||1
23249|PUMP (IRRIGATION)|MEDIVATORS|EFA-IN-G|SCOPE BUDDY|||N||1
23250|Pump, Flushing, Endoscope|Medivators|EFA-IN-G||||N||1
23251|PUMP, PRESSURE, IRRIGATION|Medivators|EGA-500E||||N||1
23252||MEDIVATORS|EGA-500E||||N||1
23253|Pump,Flushing|Medivators|EGA-500E||||N||1
23254||MEDIVATORS|EGA-501E||||N||1
23255|INSUFFLATOR|Medivators|EGA-501E||||N||1
23256|Reprocessor - Scope|MEDIVATORS INC|ADV-2002||||N||1
23257|ENDOSCOPE FLUSHING AID|MEDIVATORS INC|ECA-100G||||N||1
23258|ENDOSCOPE FLUSING AID|MEDIVATORS INC|ECA-100G||||N||1
23259|PUMP FLUSHING|MEDIVATORS INC|ECA-100G||||N||1
23260|PUMP IRRIGATION|MEDIVATORS INC|EGA-500E||||N||1
23261|CO2 INSUFFLATOR |MEDIVATORS INC|EGA-501E||||N||1
23262|Cabinet - Drying|MEDIVATORS INC|GENERIC||||N||1
23263|Scope Storage and Drying Cabinet|MEDIVATORS INC|GENERIC||||N||1
23264|ENDOSCOPIC UNIT, Irrigation|MEDIVATORS REPROCESSING SYSTEMS|ECA-100G||||N||1
23265|Flowmeter, Urine, Reusable|Mediwatch|HK 7000||||N||1
23266|Flowmeter, Urine, Reusable|Mediwatch|PA-00146||||N||1
23267|General-purpose ultrasound imaging system|MEDIWATCH|PA-00146||||N||1
23268||MEDIWATCH|PA-00146||||N||1
23269|SCANNER ULTRASOUND BLADDE|MEDIWATCH|PA-00146||||N||1
23270||MEDIWATCH|PA00252||||N||1
23271|General-purpose ultrasound imaging system|MEDIWATCH|PA-00252||||N||1
23272||MEDIWATCH|PA-00252 PORTASCAN +||||N||1
23273||MEDIWATCH|SENSIC||||N||1
23274|MEASUREMENT SYSTEM, URODYNAMIC|MEDIWATCH|URODYN+||||N||1
23275|NEBULISER|MEDIX|AC2000||||N||1
23276|NEBULISER|MEDIX|ACTINEB||||N||1
23277|NEBULISER|MEDIX|CE0120||||N||1
23278|NEBULISER|MEDIX|ECONONEB||||N||1
23279|AEROSOL GENERATOR|MEDIX|ECONONEB||||N||1
23280|Nebulizing system, non-heated|MEDIX|ECONONEB||||N||1
23281|PHOTOTHERAPY UNIT|MEDIX|MEDILED||||N||1
23282|LAMP, PHOTOTHERAPY|MEDIX|MEDILED||||N||1
23283|LAMP, PHOTOTHERAPY|MEDIX|MEDILED MINI||||N||1
23284||Medix|MediLED mini||||N||1
23285|PHOTOTHERAPY UNIT|MEDIX|MEDILED MINI||||N||1
23286|Nebuliser|MEDIX LTD|ECONONEB||||N||1
23287|AEROSOL GENERATOR|MEDIX LTD|ECONONEB||||N||1
23288|LIGHT, ULTRAVIOLET, PHOTOTHERAPY|MEDIX LTD|HK 7000||||N||1
23289|LIGHT, ULTRAVIOLET, PHOTOTHERAPY|MEDIX LTD|MediLED||||N||1
23290|EBME00640 - PHOTOTHERAPY UNIT, VISIBLE LIGHT, HYPERBILIRUBINEMIA|MEDIX LTD|mediled mini||||N||1
23291|PHOTOTHERAPY UNIT, VISIBLE LIGHT, HYPERBILIRUBINEMIA|MEDIX LTD|mediled mini||||N||1
23292|EBME00641 - PHOTOTHERAPY UNIT, VISIBLE LIGHT, HYPERBILIRUBINEMIA|MEDIX LTD|mediled mini||||N||1
23293|SPIROMETER|MEDIZIN TECHNIK SWIT|EASY 2001||||N||1
23294|SPIROMETER|MEDIZIN TECHNIK SWIT|EASY ONE 2001||||N||1
23295|SEALING MACHINE, HEAT|MEDIZIN TEDNIK|ZS 1100||||N||1
23296|NEBULISER, Ultrasonic|Medizinscher Apparatebau G Suchatzki|M 800 U||||N||1
23297|Spirometer|MEDIZINTECHNIK|2001|||4|N|4 Modelnum matched|1
23298|Spirometer|MEDIZINTECHNIK|5560||||N||1
23299|TOURNIQUET|MEDIZINTECHNIK|9000||||N||1
23300|SPIROMETER|MEDIZINTECHNIK|ND2001-4||||N||1
23301|PUMP, AIR, TOURNIQUET|MEDIZIN-TECHNIK|9000||||N||1
23302|Tourniquet, Pneumatic|MEDIZIN-TECHNIK|9000||||N||1
23303|FLOW METER|MEDKONSULT|DANFLOW 1100||||N||1
23304|OXIMETER|MEDLAB|NANOX 2||||N||1
23305|OXIMETER, (SPO2), PORTABLE - NANOX|MEDLAB|NANOX 2||||N||1
23306|OXIMETER (PULSE)|MEDLAB|NANOX2||||N||1
23307|PROBE (OXIMETER FINGER)|MEDLAB|NONE (CLASS 1)||||N||1
23308|INFANT MONITOR|MEDLAB|PEARL 100||||N||1
23309|HEAD LAMP|MedLED|MC7-HT-HK||||N||1
23310|Light - Head - Surgical|MedLED|Sapphire 114673||||N||1
23311|CLIPPER, HAIR, ELECTRICALLY-POWERED|MEDLINE|DYND70802AU||||N||1
23312|CLIPPER, SURGICAL|Medline|DYND70802AU||||N||1
23313|SURGICAL CHARGER / CLIPPERS|Medline Industries Inc|DYND70801AU||||N||1
23314|Shaver|Medline Industries Inc|DYND70801AU||||N||1
23315|BATTERY CHARGERS : MEDLINE INDUSTRIES INC|Medline Industries Inc|DYND70802AU||||N||1
23316|VEIN FINDERS|MEDNOVUS|AV400||||N||1
23317|STIMULATORS, ELECTRICAL, PERIPHERAL NERVE, ANALGESIC, TRANSCUTANEOUS|MEDOC|PATHWAY ATS/CHEPS||||N||1
23318|Analyser, Neurosensory|Medoc|TSA II||||N||1
23319|ANALYSER (NEURO SENSORY)|MEDOC|TSA-2001||||N||1
23320|CHARGER (BATTERY)|MEDRAD|3009134||||N||1
23321|INFUSION PUMPS, GENERAL PURPOSE|MEDRAD|3013365|CONTINUUM|||N||1
23322||MEDRAD|5000A ANGIO JET ULTRA||||N||1
23323|Monitor, Multitrace|MEDRAD|8600||||N||1
23324|MONITOR,ECG,RESP,PRESS,TEMP,NIBP,SpO2|MEDRAD|8600||||N||1
23325|POWER SUPPLY|MEDRAD|8600||||N||1
23326|Injector, Contrast Medium|MEDRAD|AVA 500 PDL||||N||1
23327|INJECTOR, Contrast Medium|MEDRAD|DC045S||||N||1
23328|Injector, Contrast Medium|MEDRAD|MARK 7 ARTERION||||N||1
23329|INJECTOR, CONTRAST|MEDRAD|MARK V||||N||1
23330|Injector, Contrast Medium|MEDRAD|MARK V PROVIS||||N||1
23331|INJECTOR (ANGIOGRAPHIC)|MEDRAD|MARK-4||||N||1
23332|INJECTOR, Contrast Medium|MEDRAD|MARK7||||N||1
23333||MEDRAD|PPD||||N||1
23334|INJECTOR, Contrast Medium|MEDRAD|Salient (DC009SW)||||N||1
23335|Injector, Contrast Medium|MEDRAD|SCT-210||||N||1
23336|INJECTOR (LIQUID)|MEDRAD|SCT-210||||N||1
23337|INJECTOR, Contrast Medium|MEDRAD|SPECTRIS SOLARIS||||N||1
23338|INJECTOR, Contrast Medium|MEDRAD|STELLANT||||N||1
23339|POWER SYSTEM, ISOLATED, MOBILE RADIOGRAPHIC UNIT|MEDRAD INC|8600||||N||1
23340|INJECTOR, ANGIOGRAPHIC|MEDRAD INC|MARK 7||||N||1
23341|TABLE, OPERATING|MEDRECON|777||||N||1
23342|TABLE, OPERATING|MEDRECON|COEFFICIENT IMAGE777||||N||1
23343|TABLES, OPERATING|MEDRECON|IMAGE 777||3000548|3|Y|3 Name ModelNum matched|1
23344|BED, ELECTRIC|MEDRECON|IMAGE 777||3000548|4|Y|4 Modelnum matched|1
23345|TABLE, OPERATING|MEDRECON|IMAGE 777||3000548|3|Y|3 Name ModelNum matched|1
23346|BED, ELECTRIC, OPERATING|MEDRECON|IMAGE 777||3000548|3|Y|3 Name ModelNum matched|1
23347|BB66877 - TABLE, OPERATING|MEDRECON INC|Image 777||3000548|3|Y|3 Name ModelNum matched|1
23348|Operating Theatre Table|MEDRECON INC|Image 777||3000548|4|Y|4 Modelnum matched|1
23349|BB66876 - TABLE, OPERATING|MEDRECON INC|Image 777||3000548|3|Y|3 Name ModelNum matched|1
23350|TABLES, OPERATING|MEDRICON|IMAGE 777||3000548|3|Y|3 Name ModelNum matched|1
23351|Robotic Surgical System|Medrobotics Corporation|1244568||||N||1
23352|Robotic Surgical System|Medrobotics Corporation|22930||||N||1
23353|Robotic Surgical System|Medrobotics Corporation|23251||||N||1
23354|Robotic Surgical System|Medrobotics Corporation|23964||||N||1
23355|Robotic Surgical System|Medrobotics Corporation|24002||||N||1
23356|Robotic Surgical System|Medrobotics Corporation|24500||||N||1
23357|Monitor, Video, Lcd|Medrobotics Corporation|EJ-MDA26UK||||N||1
23358|DIATHERMY UNIT, ULTRASONIC|MEDRON MEDICAL|AC400||||N||1
23359|WARMER, BOTTLE|MEDRX INC|ULTRA VAC||||N||1
23360|DISPLAY, PELVIC FLOOR STIMULATOR|Medspira|mCompass Anorectal||||N||1
23361|PELVIC FLOOR STIMULATOR|Medspira|mCompass Anorectal||||N||1
23362|DISPLAY, PELVIC FLOOR STIMULATOR|Medspira|T10||||N||1
23363|ANORECTAL MANOMETRY DEVICE|MEDSPIRA LLC|MCOMPASS RMD-001-001||||N||1
23364|Analysers|MEDTEC|Autoblot 3000H||||N||1
23365|Analysers|MEDTEC|Autoblot System 20||||N||1
23366|Tissue Processors|MEDTEC|Item 10315618 Auto Blot 3000H||||N||1
23367|SMOKE EVACUATION SYSTEMS, SURGICAL|MEDTEK DEVICES|SWP2||||N||1
23368|PATIENT WARMER|MEDTEL|BLANKETROL II||||N||1
23369|RECORDER (ECG)|MEDTEL|BR2||||N||1
23370|MONITORS, CENTRAL STATION|MEDTEL|CM10||||N||1
23371|SIMULATOR (CARDIAC)|MEDTEL|CS2||||N||1
23372|SIMULATOR (ECG/PULSE)|MEDTEL|CS2||||N||1
23373|MONITORS, CENTRAL STATION|MEDTEL|D664||||N||1
23374|RECORDER (ECG)|MEDTEL|D668||||N||1
23375|DEFIBRILLATOR|MEDTEL|DF5 (350J)||||N||1
23376|DEFIBRILLATOR|MEDTEL|DF5 (DI)||||N||1
23377|DEFIBRILLATOR|MEDTEL|DF5 BATT||||N||1
23378|DEFIBRILLATOR|MEDTEL|DF5(350)DI||||N||1
23379|STIMULATOR, NEUROMUSCULAR|MEDTEL|DS7A||||N||1
23380|MONITOR (ECG)|MEDTEL|HS10||||N||1
23381|MONITOR (ECG/PULSE)|MEDTEL|HS10||||N||1
23382|MONITOR (ECG/PRES/TEMP)|MEDTEL|HS17||||N||1
23383|MONITOR (ECG/RESP/TEMP)|MEDTEL|HS17||||N||1
23384|MONITOR (ECG)|MEDTEL|HS17||||N||1
23385|MONITOR (ECG)|MEDTEL|HS5||||N||1
23386|MONITOR (ECG)|MEDTEL|HS6||||N||1
23387|MONITOR (ECG)|MEDTEL|HS7||||N||1
23388|MONITOR (ECG/RESP/TEMP)|MEDTEL|HS7||||N||1
23389|MONITOR (TEMPERATURE)|MEDTEL|LCDT1||||N||1
23390|MONITOR, BEDSIDE, RESPIRATION, VENTILATION/APNEA|MEDTEL|RA2||||N||1
23391|MONITOR, BEDSIDE, RESPIRATION, VENTILATION/APNEA|MEDTEL|RA2B||||N||1
23392|MONITOR, BEDSIDE, RESPIRATION, VENTILATION/APNEA|MEDTEL|RA2C||||N||1
23393|Cpu, Holter|Medtel|Unknown||||N||1
23394|MONITOR, ECG|MEDTEL AUSTRALIA PTY LTD|HS5||||N||1
23395|Battery Charger|Medtel Pty Ltd|CH5000||||N||1
23396|ULTRASOUND, THERAPEUTIC|MEDTRON|AC45||||N||1
23397|THERAPY (TRACTION)|MEDTRON|ACCUTRAC||||N||1
23398|THERAPY (ULTRASOUND)|MEDTRON|AP170||||N||1
23399|TABLES, EXAMINATION/TREATMENT|MEDTRON|AS260||||N||1
23400|BED, ELECTRIC|MEDTRON|CONCORD V2||||N||1
23401|STIMULATOR, NERVE|MEDTRON|N602||||N||1
23402|THERAPY (ULTRASOUND)|MEDTRON|P300||||N||1
23403|SHORTWAVE DIATHERMY TREATMENT SYSTEM GENERATOR|MEDTRON|SWP2||||N||1
23404|TABLES, EXAMINATION/TREATMENT|MEDTRON|T7320||||N||1
23405|BED, ELECTRIC|MEDTRON|T7330||||N||1
23406|TABLES, EXAMINATION/TREATMENT|MEDTRON|T7610||3000363|3|Y|3 Name ModelNum matched|1
23407|TABLES, EXAMINATION/TREATMENT|MEDTRON|T8716||||N||1
23408||Medtron|VC 2||||N||1
23409||Medtron|VC100||||N||1
23410|STIMULATORS, ELECTRICAL, PERIPHERAL NERVE|MEDTRON|VC100||||N||1
23411||Medtron|VC200||||N||1
23412|STIMULATOR, INTERFERENTIAL|MEDTRON|VP270||||N||1
23413|STIMULATORS, ELECTRICAL, NEUROMUSCULAR|MEDTRON|VS300||||N||1
23414|STIMULATORS, ELECTRICAL, NEUROMUSCULAR|MEDTRON|VU 270|VU 270|||N||1
23415|DIATHERMY UNIT, ULTRASONIC|MEDTRON MEDICAL|ACCUSONIC||||N||1
23416|BED, ELECTRIC|MEDTRON MEDICAL|T8716||||N||1
23417|BED, TREATMENT|MEDTRON MEDICAL|T8716||||N||1
23418|Table, Physiotherapy|Medtron Medical Aust|17565||||N||1
23419|Table, Physiotherapy|Medtron Medical Aust|T7565||||N||1
23420|Table, Physiotherapy Tilt|Medtron Medical Aust|T7610||3000363|4|Y|4 Modelnum matched|1
23421|Table, Physiotherapy|Medtron Medical Aust|T8565||||N||1
23422|PUMP, ENTERAL|MEDTRONIC|00-1007-R||||N||1
23423|Physiologic Monitoring System, Cardiac Catheterisation|MEDTRONIC|014666||||N||1
23424||Medtronic|100||||N||1
23425|Console, Surgical Ablation|MEDTRONIC|10000-04||||N||1
23426||MEDTRONIC|1000-00B-03||||N||1
23427|MODULE, SPO2|MEDTRONIC|10076644||||N||1
23428|Cryosurgical Unit|MEDTRONIC|106A2-K||||N||1
23429|RHINOSCOPE|MEDTRONIC|11101RP2||||N||1
23430|General battery charger|MEDTRONIC|11141-000107||||N||1
23431|CIRCULATORY ASSIST UNIT, CARDIAC, VENTRICULAR REQUIRED FIELD|MEDTRONIC|1521||||N||1
23432|RHINOSCOPE|MEDTRONIC|1880500||||N||1
23433|NASOPHARYNGOSCOPES|MEDTRONIC|1880500|FLEXIBLE SCOPE|||N||1
23434|Flexible fibreoptic nasopharyngoscope|MEDTRONIC|1880500||||N||1
23435|CAMERAS, VIDEO, SURGICAL|MEDTRONIC|1880500|FLEXIBLE SCOPE|||N||1
23436|RHINOLARYNGOSCOPE|MEDTRONIC|1880500||||N||1
23437|Endoscope, Ent, Paediatric|Medtronic|1880525||||N||1
23438|SURGICAL SYSTEM, ARTHROSCOPIC|MEDTRONIC|1898001||||N||1
23439|SURGICAL POWER CONSOLE|MEDTRONIC|1898001||||N||1
23440|Controller, Drill|MEDTRONIC|1898001||||N||1
23441|SHAVER|MEDTRONIC|1898001||||N||1
23442|SURGICAL DRILL AND FOOT SWITCH|MEDTRONIC|1898001||||N||1
23443|DRILL/SAW SYSTEM CONTROL UNIT|MEDTRONIC|1898001|IPC|||N||1
23444||MEDTRONIC|1898001||||N||1
23445|ENT, INTEGRATED POWER CONSOLE|MEDTRONIC|1898001||||N||1
23446|FOOTSWITCH|MEDTRONIC|1898430||||N||1
23447|DRILL, SURGICAL|MEDTRONIC|1899200||||N||1
23448|MULTI-PURPOSE RECHARGEABLE BATTERY/ SURG.DRILL H/P|MEDTRONIC|1899200|STRAIGHT SHOT M5|||N||1
